date,AAPL_value,AAPL_momentum,AAPL_quality,MSFT_value,MSFT_momentum,MSFT_quality,NVDA_value,NVDA_momentum,NVDA_quality,AMD_value,AMD_momentum,AMD_quality,BA_value,BA_momentum,BA_quality,HON_value,HON_momentum,HON_quality,LMT_value,LMT_momentum,LMT_quality,JPM_value,JPM_momentum,JPM_quality,XOM_value,XOM_momentum,XOM_quality,PEP_value,PEP_momentum,PEP_quality
2021-06-12,-0.001818,0.043866,-0.032791,-0.018100,0.033600,-0.049022,0.201787,0.004256,0.143214,-0.022631,0.064989,0.005187,-0.027653,-0.168181,0.194175,0.106972,0.047871,0.176035,-0.060268,-0.055781,0.045611,0.030541,-0.087486,0.278512,0.130479,0.090954,0.167603,0.026460,-0.031042,-0.087477
2021-06-13,0.021298,0.063677,-0.031334,-0.018344,0.044721,-0.038126,0.189312,0.005319,0.137449,-0.041766,0.094050,0.014465,-0.018861,-0.185390,0.174321,0.084432,0.059223,0.179904,-0.108900,-0.043913,0.039727,0.074764,-0.090402,0.270810,0.122393,0.104257,0.193755,0.010092,-0.029802,-0.069440
2021-06-14,0.012097,0.073827,-0.033432,-0.004667,0.043686,-0.053372,0.171684,-0.001558,0.162238,-0.055974,0.093900,0.053950,-0.030680,-0.190650,0.179848,0.050759,0.066410,0.191980,-0.118542,-0.050544,0.048001,0.105164,-0.065425,0.290793,0.136024,0.059465,0.200457,-0.023653,-0.015088,-0.104200
2021-06-15,0.012841,0.074350,-0.021165,0.014827,0.073826,-0.068200,0.215528,0.021601,0.164233,-0.059163,0.099744,0.042751,-0.051069,-0.190030,0.147457,0.048517,0.083675,0.232347,-0.078663,-0.034378,0.036803,0.114881,-0.077514,0.286440,0.123330,0.041417,0.204098,-0.054870,-0.004817,-0.146332
2021-06-16,0.048871,0.058348,-0.080343,0.014780,0.080445,-0.070433,0.200193,0.019511,0.154629,-0.068158,0.097009,0.033287,-0.039037,-0.184926,0.184014,0.054066,0.056468,0.217115,-0.093534,-0.016365,0.045663,0.103123,-0.093735,0.259490,0.130042,0.011962,0.211045,-0.065188,0.026633,-0.158779
2021-06-17,0.067145,0.032892,-0.110390,0.048707,0.056241,-0.041774,0.191791,0.011067,0.136196,-0.044101,0.086491,0.075201,-0.034183,-0.174979,0.193534,0.028259,0.053179,0.234387,-0.121223,-0.027090,0.033762,0.102575,-0.084127,0.274219,0.150686,0.032784,0.230491,-0.063960,0.040389,-0.144809
2021-06-18,0.081686,0.022095,-0.104105,0.054349,0.080690,-0.006306,0.210586,0.036196,0.154852,-0.020379,0.076897,0.085909,-0.039119,-0.179201,0.204520,0.019003,0.039081,0.216548,-0.112831,-0.037856,0.041339,0.098878,-0.081116,0.254788,0.163521,0.060016,0.240996,-0.061765,0.046224,-0.138161
2021-06-19,0.078489,0.028376,-0.086752,0.079411,0.086564,-0.034798,0.200149,0.035599,0.167188,-0.020692,0.101627,0.091615,-0.044505,-0.153438,0.183385,0.042717,0.036307,0.198137,-0.127482,0.010108,0.031211,0.108625,-0.099582,0.246292,0.153749,0.045065,0.216590,-0.047907,0.021669,-0.097020
2021-06-20,0.064481,0.077526,-0.098158,0.069999,0.076040,-0.061716,0.205558,0.044191,0.184737,-0.001190,0.092266,0.111723,-0.005276,-0.152544,0.199416,-0.014057,0.005841,0.178412,-0.145511,0.010741,0.005473,0.110244,-0.089843,0.217725,0.154619,0.043037,0.215219,-0.036289,0.049609,-0.133200
2021-06-21,0.030718,0.108588,-0.108598,0.054388,0.083086,-0.090371,0.169375,0.059779,0.166188,-0.047326,0.060774,0.120552,-0.020728,-0.172109,0.167887,0.032300,-0.011971,0.196556,-0.122638,-0.013821,0.023930,0.108516,-0.130906,0.211185,0.141126,0.031690,0.178564,-0.079825,0.046628,-0.123982
2021-06-22,0.050723,0.112878,-0.090673,0.082165,0.078711,-0.082724,0.186082,0.060483,0.149504,-0.003305,0.031473,0.170749,-0.009923,-0.183067,0.147272,0.030703,-0.014807,0.220451,-0.081224,0.002048,0.012546,0.099386,-0.117789,0.198876,0.135405,0.001155,0.180673,-0.086172,0.021466,-0.105973
2021-06-23,0.069845,0.087213,-0.109084,0.061033,0.092540,-0.059682,0.173446,0.061583,0.128337,-0.002158,-0.005083,0.156194,-0.004000,-0.190066,0.156350,0.049127,0.003671,0.194508,-0.075544,-0.008956,-0.009370,0.114495,-0.095759,0.200052,0.102481,0.040076,0.174327,-0.085316,-0.003309,-0.116758
2021-06-24,0.078031,0.087883,-0.089677,0.059492,0.082101,-0.043787,0.186037,0.073404,0.073444,0.006051,0.011003,0.123563,-0.011531,-0.184944,0.171772,0.072816,-0.046938,0.179131,-0.099685,-0.004921,-0.008510,0.138926,-0.097584,0.185045,0.126203,0.043910,0.176952,-0.054422,-0.003857,-0.121375
2021-06-25,0.074676,0.118617,-0.103030,0.079827,0.108039,-0.022774,0.200698,0.054898,0.031071,0.032385,0.028325,0.123854,-0.034187,-0.170322,0.196705,0.055552,-0.071172,0.148081,-0.112704,0.033327,0.000458,0.098754,-0.121137,0.194852,0.109461,0.012092,0.195693,-0.073816,-0.021707,-0.102333
2021-06-26,0.061177,0.144339,-0.070591,0.049200,0.114843,-0.029365,0.183091,0.008136,0.055807,0.035270,0.011507,0.124978,-0.019418,-0.147831,0.189010,0.041300,-0.081638,0.143623,-0.124354,0.024760,-0.014371,0.056254,-0.056380,0.205150,0.100502,0.027552,0.194297,-0.074814,-0.037833,-0.080536
2021-06-27,0.019203,0.159552,-0.048092,0.028237,0.086468,-0.055853,0.191710,0.027240,0.058909,0.044382,-0.024840,0.120586,-0.003137,-0.131028,0.173178,0.068632,-0.075342,0.178532,-0.120989,0.009368,-0.010550,0.044600,-0.035599,0.228614,0.092061,0.043428,0.164412,-0.073253,-0.037123,-0.076914
2021-06-28,-0.005942,0.170086,-0.027780,0.027881,0.108897,-0.033682,0.191973,0.007157,0.045565,0.088416,-0.021293,0.126082,-0.001580,-0.144390,0.180213,0.045943,-0.058115,0.177880,-0.122491,-0.002022,-0.008469,0.032918,-0.034360,0.217232,0.081165,0.013974,0.126312,-0.067234,-0.022331,-0.081227
2021-06-29,-0.012249,0.165643,-0.035113,0.024253,0.121456,-0.029211,0.194089,0.009600,0.017016,0.079111,-0.012907,0.102613,-0.023661,-0.108905,0.165792,0.022718,-0.069787,0.166736,-0.112220,0.016892,-0.002242,0.027891,0.007888,0.188923,0.067910,0.016690,0.134480,-0.057780,0.017224,-0.110260
2021-06-30,-0.052769,0.174636,-0.062558,0.004023,0.120535,-0.002353,0.155806,0.036099,0.006742,0.087482,-0.017415,0.096898,-0.057133,-0.106825,0.127411,0.032811,-0.056553,0.157416,-0.126681,0.016838,-0.015417,0.028445,0.021841,0.165369,0.089656,0.048580,0.139130,-0.058495,0.031526,-0.084747
2021-07-01,-0.085762,0.145786,-0.062321,-0.010003,0.124693,-0.010864,0.162095,0.027281,-0.011019,0.058527,-0.024278,0.053759,-0.044111,-0.104000,0.118672,-0.016408,-0.043707,0.198037,-0.100958,0.023512,-0.008351,0.015186,0.069248,0.147913,0.093550,0.086124,0.168429,-0.046586,0.014003,-0.116400
2021-07-02,-0.114875,0.158844,-0.068394,-0.041584,0.115771,-0.055932,0.135407,0.041991,0.017442,0.051059,-0.007769,0.030917,-0.049749,-0.109451,0.100505,0.007979,-0.056256,0.181858,-0.079021,0.048612,-0.021109,0.047326,0.055680,0.169284,0.110356,0.066562,0.191383,-0.026607,0.045434,-0.136026
2021-07-03,-0.110069,0.145727,-0.055388,-0.051737,0.070732,-0.054171,0.138811,0.032947,-0.015744,0.042263,-0.040266,0.018979,-0.029862,-0.129928,0.129893,0.028923,-0.065592,0.174627,-0.030876,0.042570,0.012059,0.057298,0.078451,0.121285,0.100076,0.095127,0.215721,-0.040005,0.055813,-0.105311
2021-07-04,-0.130002,0.152253,-0.048292,-0.076880,0.076790,-0.065976,0.136832,0.013170,-0.001076,0.046150,-0.055420,0.017149,-0.044650,-0.124214,0.148089,0.028488,-0.099406,0.156122,-0.046105,0.075201,0.024445,0.099864,0.090013,0.119858,0.097250,0.117865,0.218908,-0.025310,0.054113,-0.091537
2021-07-05,-0.132989,0.123361,-0.060396,-0.040220,0.050436,-0.035458,0.135019,0.009852,0.003381,0.022247,-0.033849,0.030300,-0.014320,-0.123533,0.168914,0.031305,-0.082439,0.110907,-0.051168,0.071243,0.031321,0.106094,0.109959,0.137988,0.101444,0.084658,0.205265,-0.049905,0.029397,-0.107753
2021-07-06,-0.098261,0.101872,-0.067312,-0.040468,0.077791,-0.057517,0.153048,0.012043,-0.034164,0.036063,-0.020348,0.023340,0.038300,-0.133264,0.174559,0.022267,-0.078391,0.131115,-0.078795,0.087638,0.010881,0.122734,0.104688,0.121734,0.119729,0.064616,0.225974,-0.044252,0.061223,-0.100517
2021-07-07,-0.059870,0.066234,-0.025144,-0.019719,0.099654,-0.076206,0.190939,0.009274,-0.042383,-0.000476,-0.021749,0.054521,0.061754,-0.116499,0.158157,-0.011704,-0.059533,0.101955,-0.095195,0.086828,0.012116,0.109941,0.129217,0.136696,0.081566,0.083299,0.174880,-0.058671,0.063816,-0.119740
2021-07-08,-0.055096,0.059451,-0.013553,-0.001680,0.092585,-0.092131,0.214732,0.037155,-0.040251,0.022246,-0.022511,0.052551,0.074883,-0.100485,0.153908,-0.049243,-0.051149,0.108182,-0.074218,0.061536,0.017887,0.106762,0.134084,0.152287,0.104721,0.099311,0.162288,-0.059741,0.064521,-0.110140
2021-07-09,-0.029453,0.082152,0.018951,-0.000244,0.054955,-0.099021,0.184261,0.042098,-0.071653,0.036511,-0.017470,0.032748,0.066213,-0.082061,0.159946,-0.039524,-0.024953,0.107794,-0.075091,0.045577,0.025867,0.093290,0.141410,0.119123,0.123177,0.075450,0.167700,-0.072158,0.075115,-0.114868
2021-07-10,-0.036402,0.080986,0.029324,0.025133,0.075611,-0.081449,0.172708,0.031859,-0.065730,0.037676,-0.032862,0.002519,0.049677,-0.069752,0.175421,-0.051722,-0.032247,0.136618,-0.084432,0.033067,0.048538,0.096752,0.124242,0.097497,0.127267,0.067583,0.152053,-0.077246,0.047869,-0.097486
2021-07-11,-0.025576,0.112400,0.024062,0.029571,0.051787,-0.085262,0.177813,0.016315,-0.075989,0.038171,-0.038571,-0.000571,0.057201,-0.049513,0.180949,-0.030922,-0.063398,0.157441,-0.103344,0.022084,0.042661,0.100300,0.093882,0.114813,0.132181,0.056791,0.161330,-0.077163,0.047551,-0.082148
2021-07-12,-0.024826,0.105330,0.029900,0.031486,0.061706,-0.073105,0.130076,-0.019706,-0.074159,0.052566,-0.030573,0.005759,0.042365,-0.045671,0.150737,-0.020512,-0.085420,0.153723,-0.076387,0.033129,0.042142,0.111026,0.106479,0.102247,0.108107,0.073202,0.160279,-0.080794,0.041696,-0.104208
2021-07-13,-0.040447,0.115773,0.019544,0.012553,0.054643,-0.068868,0.123015,-0.053635,-0.085804,0.078704,-0.034084,-0.003050,0.069133,-0.023277,0.133770,-0.007517,-0.094142,0.171002,-0.060871,0.038788,0.030757,0.125381,0.093660,0.117837,0.134660,0.056049,0.183806,-0.097374,0.042753,-0.107145
2021-07-14,-0.073793,0.103708,0.006835,0.048674,0.072167,-0.077929,0.116963,-0.064594,-0.069575,0.088316,-0.050927,0.011364,0.049403,-0.015706,0.115545,-0.003138,-0.099414,0.177100,-0.011917,0.043869,0.044526,0.102700,0.093469,0.121917,0.114112,0.058611,0.128370,-0.101072,0.010361,-0.112045
2021-07-15,-0.048261,0.117335,-0.008840,0.039748,0.047658,-0.035377,0.121800,-0.085923,-0.111307,0.082530,-0.036436,0.016995,0.024305,-0.027589,0.107816,0.011981,-0.092320,0.167673,0.014442,0.008969,0.055235,0.073554,0.069925,0.088856,0.125004,0.027779,0.071110,-0.090616,0.016057,-0.110609
2021-07-16,-0.060067,0.111425,0.016560,0.059278,0.055294,-0.006406,0.117663,-0.065259,-0.137575,0.091338,-0.042166,0.005598,-0.004063,-0.016388,0.094927,0.015552,-0.075980,0.179381,0.001701,0.053240,0.058336,0.101859,0.055578,0.084903,0.113800,0.046836,0.088849,-0.126742,0.024862,-0.111797
2021-07-17,-0.071105,0.085758,0.023345,0.073400,0.070315,-0.001062,0.125246,-0.067019,-0.125981,0.125101,-0.028543,0.005313,-0.043108,-0.030275,0.096430,0.034701,-0.030523,0.192142,-0.005405,0.109655,0.053914,0.086589,0.079323,0.072479,0.109505,0.064965,0.082579,-0.102402,0.007307,-0.111743
2021-07-18,-0.105206,0.078526,0.024001,0.095007,0.066289,0.015796,0.108418,-0.088409,-0.095187,0.145603,-0.022183,-0.034296,-0.031023,-0.035476,0.095088,0.039684,-0.011364,0.200848,-0.035905,0.109630,0.058949,0.099377,0.057150,0.021909,0.077019,0.061737,0.089447,-0.139760,0.010873,-0.132044
2021-07-19,-0.125597,0.072488,0.061521,0.102314,0.064893,-0.008104,0.130606,-0.097157,-0.047367,0.137581,-0.057971,-0.024584,-0.030978,-0.017272,0.117676,0.041376,-0.007439,0.178423,-0.037244,0.141194,0.076651,0.101262,0.081806,0.032815,0.095255,0.069692,0.060176,-0.117237,0.056015,-0.120814
2021-07-20,-0.130800,0.024980,0.055092,0.113353,0.064754,0.011532,0.128603,-0.079267,-0.042290,0.127001,-0.070940,0.017034,-0.026464,-0.040404,0.106721,0.052942,-0.013367,0.178104,0.007853,0.120815,0.099874,0.121459,0.076458,0.064778,0.106282,0.027136,0.051183,-0.104585,0.060286,-0.115187
2021-07-21,-0.190051,0.032540,0.084236,0.104903,0.097025,0.028084,0.147576,-0.067189,-0.072889,0.158927,-0.070481,0.028469,-0.044869,-0.013191,0.106895,0.053360,-0.005197,0.155900,0.008107,0.131126,0.117643,0.069370,0.089160,0.077314,0.109059,0.027098,0.027920,-0.092217,0.033809,-0.117327
2021-07-22,-0.160166,0.046548,0.044596,0.079233,0.090867,0.001299,0.139102,-0.066982,-0.009304,0.117888,-0.047305,0.007831,-0.044569,-0.017897,0.080203,0.019847,-0.001841,0.180056,-0.002575,0.124358,0.138241,0.063374,0.083333,0.111520,0.122326,0.051572,0.018454,-0.090037,0.055823,-0.093068
2021-07-23,-0.146922,0.027196,0.031350,0.109296,0.106625,0.030388,0.138490,-0.050245,-0.008105,0.054096,-0.037612,0.007371,0.004554,0.001653,0.104121,-0.004799,-0.020042,0.189229,0.015461,0.121399,0.141124,0.078199,0.108186,0.099789,0.126010,0.048932,0.046014,-0.117564,0.028905,-0.113482
2021-07-24,-0.110026,0.025701,0.031240,0.092770,0.097365,0.045501,0.187892,-0.046226,-0.007399,0.057891,-0.048380,0.031804,-0.022093,0.012095,0.093551,-0.028927,-0.038066,0.168232,-0.002557,0.130067,0.180383,0.084266,0.093496,0.117113,0.134216,0.014053,0.026264,-0.128591,0.044937,-0.110110
2021-07-25,-0.103300,0.022115,0.048960,0.075828,0.049183,0.037313,0.208229,-0.042081,-0.015560,0.073518,-0.058016,0.031519,-0.038495,-0.030349,0.081218,-0.040611,-0.031504,0.186356,-0.017622,0.126236,0.186924,0.106012,0.082222,0.117436,0.114562,0.042952,0.024428,-0.122509,0.020370,-0.075479
2021-07-26,-0.100050,0.045222,0.029380,0.095745,0.086136,0.042137,0.205674,-0.020618,0.000454,0.071234,-0.080384,0.030570,-0.056650,-0.055815,0.049221,-0.049200,-0.044514,0.181784,-0.044061,0.156878,0.177601,0.142272,0.054860,0.092411,0.097091,0.030715,0.012886,-0.094716,0.042820,-0.092813
2021-07-27,-0.098725,0.029995,-0.012651,0.081431,0.075292,0.028408,0.177301,-0.024736,0.000321,0.102898,-0.073757,-0.020763,-0.032526,-0.025772,0.045118,-0.063876,-0.029613,0.162697,-0.070210,0.157327,0.191078,0.126907,0.059016,0.142248,0.083394,0.044711,0.005698,-0.068366,0.049566,-0.074421
2021-07-28,-0.112569,0.033956,-0.000933,0.132195,0.095744,0.059881,0.171957,-0.010710,-0.032852,0.111200,-0.035477,-0.005339,-0.012607,-0.018924,0.038279,-0.054592,-0.015566,0.141928,-0.029379,0.145588,0.170896,0.144256,0.037010,0.175101,0.057720,0.045006,-0.016362,-0.068302,0.028771,-0.036780
2021-07-29,-0.132024,0.007599,0.019194,0.116381,0.038138,0.052325,0.160392,-0.019997,-0.025057,0.081644,-0.050270,-0.006092,-0.024291,-0.042722,0.012206,-0.050008,-0.033891,0.128650,-0.015452,0.171332,0.189651,0.151301,0.029788,0.151575,0.046327,0.073353,0.014490,-0.083004,0.009483,-0.046503
2021-07-30,-0.112595,0.010163,0.024446,0.122723,0.040566,0.033448,0.178239,-0.025953,0.002902,0.099894,-0.025218,-0.030872,-0.018723,-0.022583,0.003428,-0.038828,-0.024705,0.093969,-0.046183,0.154862,0.164105,0.164017,0.028958,0.153979,0.020016,0.092558,0.040970,-0.090600,0.018759,-0.043950
2021-07-31,-0.092839,0.018562,0.018403,0.126006,0.051907,0.046635,0.204001,-0.057535,-0.003744,0.095450,0.001900,-0.045004,-0.013689,-0.033156,-0.016507,-0.043323,0.011063,0.082276,-0.033650,0.146865,0.165143,0.136800,0.034023,0.142747,0.022389,0.078615,0.079546,-0.088595,0.013044,-0.017780
2021-08-01,-0.095941,0.005329,0.029142,0.115546,0.025821,0.029121,0.171024,-0.070424,0.035249,0.093666,0.051553,-0.029463,-0.002636,-0.041804,-0.031156,-0.035806,0.030589,0.028080,-0.032518,0.138396,0.158152,0.176243,0.014364,0.148553,0.045948,0.082565,0.074898,-0.081236,0.033078,-0.026881
2021-08-02,-0.089708,0.008244,0.007928,0.086626,0.054047,0.046399,0.185257,-0.060699,0.039729,0.102809,0.050612,-0.018408,-0.017691,-0.015312,-0.026611,-0.024211,0.037303,0.015687,-0.018222,0.132841,0.150786,0.148225,-0.014591,0.125021,0.041709,0.073927,0.050306,-0.083413,0.012010,-0.053964
2021-08-03,-0.089566,0.017245,0.011387,0.044970,0.034072,0.065599,0.172460,-0.059217,0.071844,0.113489,0.054643,-0.042301,0.013605,-0.010396,-0.039047,-0.008951,0.007693,0.032224,-0.047577,0.121645,0.117291,0.142814,0.021896,0.121418,0.020373,0.105780,0.047616,-0.092238,-0.001294,-0.063709
2021-08-04,-0.103701,-0.000636,0.039828,0.082267,0.036951,0.060281,0.200624,-0.079024,0.088995,0.130534,0.033191,-0.059266,0.012075,-0.020947,-0.086349,-0.021419,-0.006856,0.027259,-0.001722,0.146125,0.116771,0.148169,0.050470,0.121731,0.022431,0.104992,0.060173,-0.067731,0.006567,-0.042117
2021-08-05,-0.095766,-0.030283,0.018288,0.046874,0.033189,0.064193,0.163279,-0.098255,0.086990,0.125586,0.051325,-0.050557,-0.003878,-0.033901,-0.082097,-0.015756,-0.023881,0.013210,-0.018727,0.173276,0.114207,0.152253,0.021450,0.101388,0.049014,0.089272,0.052601,-0.097315,0.018037,-0.058285
2021-08-06,-0.098886,0.003099,0.023378,0.040495,0.004021,0.095124,0.177340,-0.110036,0.085152,0.133936,0.027457,-0.017342,0.031867,-0.050019,-0.087644,-0.015024,0.005466,0.021103,0.000880,0.178167,0.097073,0.161747,0.038748,0.110432,0.040518,0.097926,0.023542,-0.085726,0.010153,-0.030943
2021-08-07,-0.095181,0.024672,0.029487,0.002470,-0.006934,0.106441,0.180820,-0.139056,0.065610,0.138609,0.058948,0.001201,0.043853,-0.066561,-0.067776,-0.032090,-0.011178,0.028753,0.039743,0.160609,0.114134,0.136115,0.019241,0.123976,0.003285,0.132658,-0.016278,-0.069204,0.007451,-0.035031
2021-08-08,-0.096354,0.012864,0.001347,-0.004645,-0.027649,0.092994,0.198576,-0.138496,0.046539,0.126395,0.034983,-0.033746,0.029666,-0.039098,-0.052963,-0.039007,-0.021531,-0.023038,0.015771,0.160623,0.117822,0.135281,0.040405,0.111354,0.031236,0.159161,-0.019330,-0.089938,-0.038396,-0.027503
2021-08-09,-0.071514,0.036230,-0.008463,-0.025834,-0.035758,0.097583,0.238666,-0.105567,0.027792,0.135435,0.021295,0.017343,0.017492,-0.044757,-0.059178,-0.046487,-0.029166,-0.035516,-0.013682,0.138720,0.151741,0.121519,0.034227,0.119426,0.008841,0.162201,-0.004490,-0.090624,-0.022028,-0.061522
2021-08-10,-0.081237,0.029410,-0.012482,-0.027409,-0.005188,0.098678,0.226588,-0.108341,0.053315,0.136035,0.023721,-0.008988,0.017806,-0.018175,-0.056666,-0.055426,-0.006090,-0.054761,-0.009103,0.121275,0.139919,0.118759,0.060142,0.121920,0.008832,0.191423,-0.018246,-0.083171,-0.051497,-0.063641
2021-08-11,-0.070216,0.027055,-0.015807,-0.016252,0.023160,0.088813,0.208142,-0.094015,0.064896,0.118291,0.036572,0.001535,0.020109,-0.036478,-0.064496,-0.058316,-0.015456,-0.071908,0.009313,0.129378,0.159537,0.112193,0.072927,0.109938,0.007632,0.189816,-0.034768,-0.051043,-0.038218,-0.123853
2021-08-12,-0.080259,0.035440,-0.033474,-0.007900,0.030920,0.113723,0.208508,-0.095498,0.065424,0.078480,0.032563,0.050685,0.028065,-0.023882,-0.088217,-0.052383,-0.028404,-0.091304,-0.002953,0.130680,0.179555,0.130044,0.060512,0.076451,-0.051029,0.200609,-0.053035,-0.034208,-0.020081,-0.110786
2021-08-13,-0.047420,0.024733,-0.031528,-0.007749,0.049575,0.107123,0.185425,-0.073124,0.083080,0.034435,0.031035,0.052199,-0.004283,-0.017350,-0.087457,-0.051575,-0.070226,-0.080768,-0.028342,0.127093,0.169662,0.128860,0.078599,0.086123,-0.029212,0.218337,-0.095413,-0.039585,0.010558,-0.098010
2021-08-14,-0.049120,0.014538,-0.073912,0.011385,0.037278,0.110850,0.178787,-0.096866,0.059081,0.040200,0.068000,0.003107,-0.012286,-0.053094,-0.083022,-0.078504,-0.069347,-0.044813,-0.000259,0.113208,0.149095,0.141865,0.082261,0.065545,-0.048404,0.201643,-0.146321,-0.057119,0.016859,-0.095751
2021-08-15,-0.056386,0.013259,-0.067139,-0.001773,0.039501,0.121148,0.162875,-0.070898,0.058079,0.019372,0.046085,-0.006364,-0.009006,-0.089633,-0.102245,-0.079781,-0.056551,-0.033474,0.026260,0.120588,0.148135,0.113260,0.073168,0.036034,-0.075202,0.177257,-0.126046,-0.038327,0.011969,-0.086489
2021-08-16,-0.060950,0.007645,-0.070985,-0.034587,0.013202,0.160522,0.168220,-0.057240,0.024423,0.008646,0.017518,-0.010372,0.007857,-0.077160,-0.119603,-0.112177,-0.042009,-0.047977,0.031977,0.094159,0.153233,0.109746,0.073013,0.054111,-0.062709,0.180747,-0.107243,-0.029842,0.000641,-0.065829
2021-08-17,-0.058606,0.018590,-0.059659,-0.007076,0.002633,0.161337,0.145829,-0.048415,0.018341,0.037002,0.035616,-0.010021,-0.014747,-0.076831,-0.148586,-0.111429,-0.037306,-0.046126,0.054357,0.084821,0.181247,0.106338,0.084632,0.051722,-0.064663,0.173185,-0.107371,-0.011220,-0.019622,-0.089346
2021-08-18,-0.060038,0.047578,-0.027806,-0.010698,0.024120,0.152163,0.140689,-0.012510,0.062577,0.046823,-0.006191,-0.035187,-0.012497,-0.044116,-0.165916,-0.116048,-0.020709,-0.076726,0.038044,0.105804,0.190035,0.149078,0.077718,0.091625,-0.083688,0.176639,-0.116362,-0.034381,-0.030121,-0.113447
2021-08-19,-0.015691,0.063549,-0.063429,-0.007688,0.015141,0.144010,0.132576,-0.008602,0.045968,0.045872,0.011378,-0.042341,0.025630,-0.024831,-0.163225,-0.113500,-0.040047,-0.036254,0.054042,0.097977,0.194429,0.147377,0.105001,0.103154,-0.075310,0.175268,-0.166138,-0.035575,-0.021577,-0.106933
2021-08-20,-0.044262,0.055870,-0.052150,-0.014599,0.013193,0.133218,0.131217,-0.010487,0.052515,-0.022446,-0.014924,-0.050895,0.007255,-0.004878,-0.144489,-0.111376,-0.005168,-0.045591,0.083878,0.129343,0.204780,0.158087,0.146241,0.073753,-0.096314,0.162667,-0.150889,-0.017144,-0.061044,-0.107467
2021-08-21,-0.016096,0.027174,-0.068511,-0.002748,-0.011683,0.135619,0.131089,-0.018583,0.030391,-0.014761,-0.051094,-0.071052,0.036732,0.007519,-0.118813,-0.110613,0.022762,-0.033175,0.075518,0.148697,0.211352,0.132404,0.149542,0.068754,-0.077057,0.176830,-0.155601,-0.040226,-0.020435,-0.103088
2021-08-22,0.021869,0.053599,-0.068119,-0.014121,-0.012570,0.148827,0.121691,-0.014956,0.048703,-0.014931,-0.062744,-0.055905,0.070103,0.046626,-0.131164,-0.124246,-0.044243,-0.051716,0.082637,0.128041,0.220239,0.139723,0.135579,0.091416,-0.100572,0.162023,-0.132636,-0.057405,-0.030533,-0.088715
2021-08-23,0.036317,0.033297,-0.055531,-0.026961,-0.038695,0.164541,0.122715,-0.024036,0.058752,-0.020863,-0.054570,-0.070041,0.067176,0.016747,-0.115478,-0.150387,-0.033706,-0.053340,0.050711,0.123414,0.253908,0.146313,0.142500,0.104913,-0.103811,0.147211,-0.106463,-0.095482,-0.002734,-0.123765
2021-08-24,0.009304,0.036616,-0.053266,-0.055322,-0.060128,0.176056,0.124584,-0.026797,0.065785,-0.018841,-0.033268,-0.070386,0.065615,-0.003605,-0.102080,-0.160129,-0.043708,-0.006372,0.059444,0.149214,0.230964,0.125601,0.088092,0.144500,-0.116131,0.169407,-0.107657,-0.102660,-0.044495,-0.089880
2021-08-25,-0.003080,0.017691,-0.039906,-0.097396,-0.060521,0.197282,0.143137,-0.039290,0.059610,0.017877,-0.028165,-0.063350,0.080395,0.013539,-0.072583,-0.164613,-0.039909,-0.020438,0.049996,0.159682,0.258908,0.082254,0.060204,0.131278,-0.113625,0.186152,-0.103661,-0.115353,-0.065075,-0.056058
2021-08-26,0.001959,0.009945,-0.039054,-0.082418,-0.075362,0.197148,0.137289,-0.013453,0.042882,-0.036920,0.020463,-0.070871,0.085773,0.000177,-0.109728,-0.156014,-0.048129,-0.010313,0.017088,0.167291,0.260657,0.065327,0.061527,0.101861,-0.094862,0.202655,-0.108523,-0.123576,-0.064839,-0.059613
2021-08-27,-0.019504,0.032594,-0.040299,-0.091667,-0.092529,0.209514,0.150820,-0.024121,0.015851,-0.021767,0.007234,-0.071761,0.124579,-0.007011,-0.133380,-0.153221,-0.051511,-0.017314,-0.005414,0.186643,0.267942,0.065315,0.078673,0.076260,-0.090443,0.201451,-0.080632,-0.115932,-0.058885,-0.042234
2021-08-28,0.002498,0.013927,-0.026022,-0.125136,-0.095160,0.202929,0.190300,-0.036579,0.005862,0.010752,-0.036410,-0.064652,0.122261,-0.059176,-0.122566,-0.139026,-0.078591,0.005131,-0.002837,0.203379,0.276746,0.055722,0.099199,0.075617,-0.085749,0.199089,-0.077120,-0.093643,-0.021006,-0.049196
2021-08-29,0.001500,0.022230,-0.009456,-0.137311,-0.056021,0.205964,0.155955,-0.047807,0.039349,-0.026015,-0.032001,-0.056534,0.108020,-0.048639,-0.149163,-0.096011,-0.045377,0.018525,-0.000814,0.182811,0.261787,0.042665,0.094359,0.088796,-0.104042,0.218001,-0.106553,-0.087676,-0.012998,-0.033419
2021-08-30,0.011777,0.018068,-0.024444,-0.118614,-0.032882,0.208471,0.141491,-0.051275,0.055926,-0.053134,-0.052547,-0.081162,0.107166,-0.058014,-0.155153,-0.081196,-0.039646,0.018729,-0.008196,0.147771,0.254708,0.052018,0.127578,0.065136,-0.108853,0.212569,-0.103302,-0.074903,-0.002947,-0.001626
2021-08-31,0.016383,0.049885,-0.028810,-0.134157,-0.030894,0.169496,0.136335,-0.064707,0.038012,-0.073765,-0.056990,-0.063639,0.079460,-0.050652,-0.153030,-0.077901,-0.018273,0.020466,0.003155,0.136160,0.228684,0.035590,0.107105,0.045618,-0.101947,0.253828,-0.084894,-0.092805,0.010259,-0.002544
